file,text,taxa,prob
1-s2.0-S0167880914000309-main.pdf,sheep,sheep,1
1-s2.0-S0167880914000309-main.pdf,goats,goats,0.9999999403953552
1-s2.0-S0167880914000309-main.pdf,Lambie,Lambiella,0.719867467880249
1-s2.0-S0167880914000309-main.pdf,yak,yak,1
1-s2.0-S0167880916300871-main.pdf,Holcus lanatus,Holcus lanatus,1
1-s2.0-S0167880916300871-main.pdf,Agrostis spp.,Agrostis,0.7300536036491394
1-s2.0-S0167880916300871-main.pdf,Juncus spp.,Juncus,0.7198022603988647
1-s2.0-S0167880916300871-main.pdf,Equisetum spp.,Equisetum,0.8223855495452881
1-s2.0-S0167880916300871-main.pdf,Lolium perenne,Lolium perenne,1
1-s2.0-S0167880916300871-main.pdf,Ranunculus bulbosus,Ranunculus bulbosus,1
1-s2.0-S0167880916300871-main.pdf,Rumex,Rumex,1
1-s2.0-S0167880916300871-main.pdf,Anthoxanthum,Anthoxanthum,1
1-s2.0-S0167880916300871-main.pdf,Bellis perennis,Bellis perennis,0.9999999403953552
1-s2.0-S0167880916300871-main.pdf,Trifolium pratense,Trifolium pratense,1
1-s2.0-S0167880916300871-main.pdf,Taraxacum ofﬁcinale,Taraxacum officinale,0.8669096827507019
1-s2.0-S0167880916300871-main.pdf,Alnus glutinosa,Alnus glutinosa,1
1-s2.0-S0167880916300871-main.pdf,Salix spp.,Salix sp.,0.7022150754928589
1-s2.0-S0167880916300871-main.pdf,Polytrichum commune,Polytrichum commune,0.9999998807907104
1-s2.0-S0167880916300871-main.pdf,taxifolius,P. taxifolius,0.9629406332969666
1-s2.0-S0167880916300871-main.pdf,Agrostis,Agrostis,1
1-s2.0-S0167880916300871-main.pdf,stolonifera,Stolonifera,1
1-s2.0-S0167880916300871-main.pdf,Juncus spp,Juncus,0.7125291228294373
1-s2.0-S0167880916300871-main.pdf,Juncus,Juncus,1
1-s2.0-S0167880916300871-main.pdf,Juncus effusus,Juncus effusus,1
1-s2.0-S0167880916300871-main.pdf,Reco,Areco reco,0.9411033391952515
1-s2.0-S0167880916300871-main.pdf,Salix,Salix,1
1-s2.0-S0167880916300871-main.pdf,Aurela,C. aurella,0.7385905385017395
1-s2.0-S0167880916300871-main.pdf,Laurila,Laurilia,0.7767244577407837
1-s2.0-S0167880916300871-main.pdf,Sphagnum,Sphagnum,1
1-s2.0-S0167880916300871-main.pdf,Sirin,siringa,0.7029629349708557
1-s2.0-S0167880916300871-main.pdf,Srivastava,P. srivastavai,0.8374332785606384
1-s2.0-S0167880916300871-main.pdf,Carex rostrata,Carex rostrata,0.9999999403953552
1-s2.0-S0167880916300871-main.pdf,Pellegrino,Pellegrinia,0.7942474484443665
1-s2.0-S0167880916305345-main.pdf,Devaney,P. devaneyi,0.76137375831604
1-s2.0-S0167880916305345-main.pdf,Butler,Butlerius butleri,0.9092468023300171
1-s2.0-S0167880916305345-main.pdf,Groot,flagroot,0.7242565155029297
1-s2.0-S0167880916305345-main.pdf,sheep,sheep,1
1-s2.0-S0167880916305345-main.pdf,Cardenas,A. cardena,0.7703461050987244
1-s2.0-S0167880916305345-main.pdf,broccoli,broccoli,1
1-s2.0-S0167880919304013-main.pdf,Lolium perenne,Lolium perenne,1
1-s2.0-S0167880919304013-main.pdf,Beare,Beara,0.7018054127693176
1-s2.0-S0167880919304013-main.pdf,Srivastava,P. srivastavai,0.8374332785606384
1-s2.0-S0167880919304013-main.pdf,Rossi,P. rossi,0.9247021079063416
1-s2.0-S0167880919304013-main.pdf,Lindsey,H. lindseyi,0.7449801564216614
1-s2.0-S0167880919304013-main.pdf,plantain,plantain,1
1-s2.0-S0167880919304013-main.pdf,sheep,sheep,1
1-s2.0-S0167880919304013-main.pdf,deer,deer,1
1-s2.0-S0167880920301638-main.pdf,Evansa,C. evansae,0.7989579439163208
1-s2.0-S0167880920301638-main.pdf,ryegrass,Italian ryegrass,0.8316583633422852
1-s2.0-S0167880920301638-main.pdf,Lolium perenne,Lolium perenne,1
1-s2.0-S0167880920301638-main.pdf,White clover,white clover,1
1-s2.0-S0167880920301638-main.pdf,WC,white clover,0.8766351342201233
1-s2.0-S0167880920301638-main.pdf,Perennial ryegrass,perennial ryegrass,1
1-s2.0-S0167880920301638-main.pdf,white clover,white clover,1
1-s2.0-S0167880920301638-main.pdf,White clover mix,white clover,0.8766351342201233
1-s2.0-S0167880920301638-main.pdf,Cardenas,A. cardena,0.7703461050987244
1-s2.0-S0167880920301638-main.pdf,chicory,chicory,0.9999998807907104
1-s2.0-S0167880920301638-main.pdf,plantain,plantain,1
1-s2.0-S0167880920301638-main.pdf,Chirinda,C. chirindae,0.8149004578590393
1-s2.0-S0167880920301638-main.pdf,Arenas,P. arena,0.7286750674247742
1-s2.0-S0167880920301638-main.pdf,Archaea,Archaea,1
1-s2.0-S0167880920301638-main.pdf,Cameron,Cameronia,0.8215692043304443
1-s2.0-S0167880920301638-main.pdf,fungi,fungi,1
1-s2.0-S0167880920301638-main.pdf,Lolium perenne L.,Lolium perenne,0.9411067366600037
1-s2.0-S0167880920301638-main.pdf,Tamburini,C. tamburii,0.7282057404518127
1-s2.0-S0167880920301638-main.pdf,Brassica napus L.,Brassica napus,0.942451536655426
1-s2.0-S0167880920301638-main.pdf,Lolium perenne L./Trifolium,Lolium perenne,0.7802633047103882
1-s2.0-S0167880920301638-main.pdf,Strahan,T. strahan,0.8926444053649902
1-s2.0-S0167880920301638-main.pdf,Plantago lanceolata,Plantago lanceolata,1
1-s2.0-S0167880920301638-main.pdf,cattle dung,cattle,0.773145318031311
1-s2.0-S0167880920301638-main.pdf,Petersen,A. peterseni,0.7638914585113525
1-s2.0-S0167880920301638-main.pdf,Griffis,A. griffisi,0.7998406291007996
1-s2.0-S0167880920301638-main.pdf,Mulla,O. mulla,0.807863712310791
1-s2.0-S0167880921000591-main.pdf,cattle,cattle,1
1-s2.0-S0167880921000591-main.pdf,sheep,sheep,1
1-s2.0-S0167880921000591-main.pdf,Ovis aries,Ovis aries,1
1-s2.0-S0167880921000591-main.pdf,bracken,bracken,0.9999999403953552
1-s2.0-S0167880921000591-main.pdf,Pteridium aquilinum,Pteridium aquilinum,1
1-s2.0-S0167880921000591-main.pdf,gorse,gorse,0.9999998807907104
1-s2.0-S0167880921000591-main.pdf,Ulex europaeus,Ulex europaeus,1
1-s2.0-S0167880921000591-main.pdf,tuca ovina,Festuca ovina var. ovina,0.7864307761192322
1-s2.0-S0167880921000591-main.pdf,Agrostris capillaris,Agrostis capillaris,0.8929653167724609
1-s2.0-S0167880921000591-main.pdf,Galium saxatile,Galium saxatile,1
1-s2.0-S0167880921000591-main.pdf,Lolium perenne,Lolium perenne,1
1-s2.0-S0167880921000591-main.pdf,Cynosurus cristatus,Cynosurus cristatus,0.9999998807907104
1-s2.0-S0167880921000591-main.pdf,Agrostis stolonifera,Agrostis stolonifera,1
1-s2.0-S0167880921000591-main.pdf,Methanogenesis,methanogen sp.,0.7759239077568054
1-s2.0-S0167880921000591-main.pdf,Cardenas,A. cardena,0.7703461050987244
1-s2.0-S0167880921000591-main.pdf,Molle,P. molle,0.9312164783477783
1-s2.0-S0167880921000591-main.pdf,Norway spruce,Norway spruce,0.9999999403953552
1-s2.0-S0167880921000591-main.pdf,Cowan,Cowania,0.8225099444389343
1-s2.0-S0167880921000591-main.pdf,Peltola,P. eltola,0.7578089833259583
1-s2.0-S0167880921000591-main.pdf,Allard,mallard,0.814653217792511
1-s2.0-S0167880921000591-main.pdf,Ambus,P. ambusta,0.7726336121559143
1-s2.0-S0167880921000591-main.pdf,Amman,Amma,0.7253057360649109
1-s2.0-S0167880921000591-main.pdf,Collins,Collinsia,0.8026243448257446
1-s2.0-S0167880921004291-main.pdf,ryegrass,Italian ryegrass,0.8316583633422852
1-s2.0-S0167880921004291-main.pdf,Condron,Conandron,0.7192671298980713
1-s2.0-S0167880921004291-main.pdf,"White, S.",S. whitei,0.7369148135185242
1-s2.0-S0167880921004291-main.pdf,Washburn,M. washburnensis,0.7842234969139099
1-s2.0-S0167880997000807-main.pdf,sheep,sheep,1
1-s2.0-S0167880997000807-main.pdf,calves,P. calvescens,0.7151971459388733
1-s2.0-S0167880997000807-main.pdf,Methane,Methana,0.7570738196372986
1-s2.0-S0167880997000807-main.pdf,Sheep,sheep,1
1-s2.0-S0167880997000807-main.pdf,Calves,P. calvescens,0.7151971459388733
1-s2.0-S0167880997000807-main.pdf,perennial ryegrass,perennial ryegrass,1
1-s2.0-S0167880997000807-main.pdf,Lolium perenne L.,Lolium perenne,0.9411067366600037
1-s2.0-S0167880997000807-main.pdf,cattle,cattle,1
1-s2.0-S0167880997000807-main.pdf,ryegrass,Italian ryegrass,0.8316583633422852
1-s2.0-S0167880997000807-main.pdf,white clover,white clover,1
1-s2.0-S0269749111006440-main.pdf,Acutis,P. acutiscutis,0.8782566785812378
1-s2.0-S0269749111006440-main.pdf,durum wheat,durum wheat,1
1-s2.0-S0272771412003058-main.pdf,Juncus gerardii,Juncus gerardii,1
1-s2.0-S0272771412003058-main.pdf,J. gerardii,Juncus gerardii,1
1-s2.0-S0272771412003058-main.pdf,Festuca rubra,Festuca rubra,1
1-s2.0-S0272771412003058-main.pdf,Elytrigia repens saltmarsh,Elytrigia repens,0.7245267629623413
1-s2.0-S0272771412003058-main.pdf,pink-footed geese,Pink-footed goose,0.7761670351028442
1-s2.0-S0272771412003058-main.pdf,Anser brachyrhynchus,Anser brachyrhynchus,1
1-s2.0-S0272771412003058-main.pdf,Agrostis stololinifera,Agrostis stolonifera,0.8484809398651123
1-s2.0-S0272771412003058-main.pdf,Aster tripolium,Aster tripolium,1
1-s2.0-S0272771412003058-main.pdf,Elytrigia,Elytrigia,1
1-s2.0-S0272771412003058-main.pdf,Gas                   repens,P. repens,0.7811049818992615
1-s2.0-S0272771412003058-main.pdf,Glaux maritima,Glaux maritima,1
1-s2.0-S0272771412003058-main.pdf,Puccinellia,Puccinellia,1
1-s2.0-S0272771412003058-main.pdf,maritima,P. maritima,0.9474279284477234
1-s2.0-S0272771412003058-main.pdf,Triglochin maritima,Triglochin maritima,1
1-s2.0-S0272771412003058-main.pdf,Juncus,Juncus,1
1-s2.0-S0272771412003058-main.pdf,Elytrigia repens,Elytrigia repens,1
1-s2.0-S0272771412003058-main.pdf,E. repens,Elytrigia repens,1
1-s2.0-S0272771412003058-main.pdf,Juncus effusus,Juncus effusus,1
1-s2.0-S0272771412003058-main.pdf,saltmarsh,perennial saltmarsh aster,0.7461268305778503
1-s2.0-S0272771412003058-main.pdf,Insect,Insecta,0.7312411069869995
1-s2.0-S0272771412003058-main.pdf,Saltmarsh,perennial saltmarsh aster,0.7461268305778503
1-s2.0-S0921344921003736-main.pdf,wheat,wheat,1
1-s2.0-S0921344921003736-main.pdf,ryegrass,Italian ryegrass,0.8316583633422852
1-s2.0-S0921344921003736-main.pdf,Lolium perenne L.,Lolium perenne,0.9411067366600037
1-s2.0-S0921344921003736-main.pdf,sheep,sheep,1
1-s2.0-S0921344921003736-main.pdf,Actinomycetes,Actinomycetes,0.9999998807907104
1-s2.0-S0921344921003736-main.pdf,Protozoa,M. protozoan X,0.7310537695884705
1-s2.0-S0921344921003736-main.pdf,Sheep,sheep,1
1-s2.0-S0921344921003736-main.pdf,lettuce,sea lettuce,0.8835708498954773
1-s2.0-S0921344921003736-main.pdf,Karina A.,A. karina,1
1-s2.0-S0921344921003736-main.pdf,Cardenas,A. cardena,0.7703461050987244
1-s2.0-S0921344921003736-main.pdf,Donovan,Donovania,0.8216381072998047
1-s2.0-S0921344921003736-main.pdf,Cow Urine,cow,0.7146984934806824
1-s2.0-S0959652617324125-main.pdf,white clover,white clover,1
1-s2.0-S0959652617324125-main.pdf,ryegrass,Italian ryegrass,0.8316583633422852
1-s2.0-S0959652617324125-main.pdf,barley,barley,1
1-s2.0-S0959652617324125-main.pdf,Hordeum vulgare,Hordeum vulgare,1
1-s2.0-S0959652617324125-main.pdf,Lolium perenne,Lolium perenne,1
1-s2.0-S0959652617324125-main.pdf,sheep,sheep,1
1-s2.0-S0959652617324125-main.pdf,cattle,cattle,1
1-s2.0-S0959652617324125-main.pdf,soybean,soybean,1
1-s2.0-S0959652617324125-main.pdf,Glycine max,Glycine max,1
1-s2.0-S0959652618307169-main.pdf,Texel,Texella,0.8353403806686401
1-s2.0-S0959652618307169-main.pdf,Blackbelly sheep,blackbelly limia,0.7050415873527527
1-s2.0-S0959652618307169-main.pdf,sheep,sheep,1
1-s2.0-S0959652618307169-main.pdf,Blackbelly,blackbelly limia,0.8865966200828552
1-s2.0-S0959652618307169-main.pdf,C4,P. bacterium C4,0.7462242841720581
1-s2.0-S0959652618307169-main.pdf,C3,Orius sp. C3,0.7679471373558044
1-s2.0-S0959652618307169-main.pdf,Texel sheep,sheep,0.7220965623855591
1-s2.0-S0959652618307169-main.pdf,Festuca spp.,Festuca,0.7841333150863647
1-s2.0-S0959652618307169-main.pdf,Dichanthium spp.,Dichanthium,0.7647567391395569
1-s2.0-S0959652618307169-main.pdf,sheepa,sheep,0.7434481382369995
1-s2.0-S0959652618307169-main.pdf,Damara,P. damaranus,0.7448803186416626
1-s2.0-S0959652618307169-main.pdf,Merinos,Terinos,0.74878990650177
1-s2.0-S0959652618307169-main.pdf,Bos taurus,Bos taurus,1
1-s2.0-S0959652618307169-main.pdf,Bos indicus,Bos indicus,1
1-s2.0-S0959652618307169-main.pdf,Bos Taurus,Bos taurus,1
1-s2.0-S0959652618307169-main.pdf,herbivores,Herbivorax,0.7778589129447937
1-s2.0-S0959652618307169-main.pdf,Digitaria decumbens,P. decumbens,0.7006697654724121
1-s2.0-S0959652618307169-main.pdf,cattle,cattle,1
1-s2.0-S0959652618307169-main.pdf,Leucaena leucocephala,Leucaena leucocephala,1
1-s2.0-S0959652618307169-main.pdf,Manihot                   sheep,Manihot,0.7164117097854614
1-s2.0-S0959652618307169-main.pdf,Collin,Collinia,0.7257325649261475
1-s2.0-S0959652618307169-main.pdf,tall fescue,tall fescue,0.9999998807907104
1-s2.0-S0959652618307169-main.pdf,alfalfa,alfalfa,1
1-s2.0-S0959652618307169-main.pdf,orchard grass,orchard grass,1
1-s2.0-S1095643310005143-main.pdf,rabbits,rabbits,1
1-s2.0-S1095643310005143-main.pdf,Oryctolagus cuniculus,Oryctolagus cuniculus,1
1-s2.0-S1095643310005143-main.pdf,guinea pigs,guinea pigs,1
1-s2.0-S1095643310005143-main.pdf,Cavia porcellus,Cavia porcellus,1
1-s2.0-S1095643310005143-main.pdf,guinea,C. guinea,0.9094175100326538
1-s2.0-S1095643310005143-main.pdf,pigs,pigs,1
1-s2.0-S1095643310005143-main.pdf,rats,rats,1
1-s2.0-S1095643310005143-main.pdf,naked mole rats,naked mole rat,0.8251582384109497
1-s2.0-S1095643310005143-main.pdf,Heterocephalus glaber,Heterocephalus glaber,1
1-s2.0-S1095643310005143-main.pdf,Rattus rattus,Rattus rattus,1
1-s2.0-S1095643310005143-main.pdf,pygmy rabbits,pygmy rabbit,0.8659627437591553
1-s2.0-S1095643310005143-main.pdf,Elephas maximus,Elephas maximus,1
1-s2.0-S1095643310005143-main.pdf,Macropus eugenii,Macropus eugenii,1
1-s2.0-S1095643310005143-main.pdf,hyraxes,hyraxes,1
1-s2.0-S1095643310005143-main.pdf,Procavia habessinica,Procavia capensis habessinica,0.8723828196525574
1-s2.0-S1095643310005143-main.pdf,Guinea pigs,guinea pigs,1
1-s2.0-S1095643310005143-main.pdf,ostrich,ostrich,1
1-s2.0-S1095643310005143-main.pdf,Archaea,Archaea,1
1-s2.0-S1095643310005143-main.pdf,elephants,elephants,1
1-s2.0-S1095643310005143-main.pdf,equids,Equidae,0.7159544229507446
1-s2.0-S1095643310005143-main.pdf,wallabies,rock wallabies,0.814715564250946
1-s2.0-S1095643310005143-main.pdf,wallaby,Parma wallaby,0.8286656737327576
1-s2.0-S1095643310005143-main.pdf,Sauropod Dinosaurs,dinosaurs,0.8064507246017456
1-s2.0-S1095643310005143-main.pdf,ciliates,ciliates,1
1-s2.0-S1095643310005143-main.pdf,Ciliophora,Ciliophora,1
1-s2.0-S1095643310005143-main.pdf,Litostomatea,Litostomatea,1
1-s2.0-S1095643310005143-main.pdf,herbivores,Herbivorax,0.7778589129447937
1-s2.0-S1095643310005143-main.pdf,hamsters,hamsters,1
1-s2.0-S1095643310005143-main.pdf,sauropod dinosaurs,dinosaurs,0.8064507246017456
1-s2.0-S1095643310005143-main.pdf,Pycnothryx monocystoides nov.,Pycnothrix monocystoides,0.7565088868141174
1-s2.0-S1095643310005143-main.pdf,Soliva,Soliva,1
1-s2.0-S1095643310005143-main.pdf,Protozoa,M. protozoan X,0.7310537695884705
1-s2.0-S1095643310005143-main.pdf,horses,horses,1
1-s2.0-S1095643310005143-main.pdf,ponies,conies,0.7012152075767517
1-s2.0-S1095643310005143-main.pdf,grey kangaroo,kangaroo,0.8122588992118835
1-s2.0-S1095643310005143-main.pdf,sheep,sheep,1
1-s2.0-S1095643310005143-main.pdf,Ponies,conies,0.7012152075767517
1-s2.0-S1095643310005143-main.pdf,Rattus norvegicus,Rattus norvegicus,1
1-s2.0-S1095643310005143-main.pdf,Gallus gallus domesticus,Gallus gallus domesticus,1
1-s2.0-S1095643310005143-main.pdf,Kangaroos,tree kangaroos,0.8455518484115601
1-s2.0-S1095643312004795-main.pdf,primates,primates,1
1-s2.0-S1095643312004795-main.pdf,fruit bats,neotropical fruit bats,0.7591986656188965
1-s2.0-S1095643312004795-main.pdf,baleen whales,baleen whales,1
1-s2.0-S1095643312004795-main.pdf,Artiodactyla,Artiodactyla,1
1-s2.0-S1095643312004795-main.pdf,Perissodactyla,Perissodactyla,1
1-s2.0-S1095643312004795-main.pdf,Proboscidea,Proboscidea,1
1-s2.0-S1095643312004795-main.pdf,rabbits,rabbits,1
1-s2.0-S1095643312004795-main.pdf,horse,horse,1
1-s2.0-S1095643312004795-main.pdf,goats,goats,0.9999999403953552
1-s2.0-S1095643312004795-main.pdf,sheep,sheep,1
1-s2.0-S1095643312004795-main.pdf,cattle,cattle,1
1-s2.0-S1095643312004795-main.pdf,herbivores,Herbivorax,0.7778589129447937
1-s2.0-S1095643312004795-main.pdf,deer,deer,1
1-s2.0-S1095643312004795-main.pdf,Ovis ammon musimon,Ovis ammon musimon,1
1-s2.0-S1095643312004795-main.pdf,roe deer,Chinese roe deer,0.7868618965148926
1-s2.0-S1095643312004795-main.pdf,Capreolus capreolus,Capreolus,1
1-s2.0-S1095643312004795-main.pdf,Giants,ants,0.7382761836051941
1-s2.0-S1095643312004795-main.pdf,Sauropod Dinosaurs,dinosaurs,0.8064507246017456
1-s2.0-S1095643312004795-main.pdf,antelope,roan antelope,0.763637363910675
1-s2.0-S1095643312004795-main.pdf,Neotoma,Neotoma,1
1-s2.0-S1095643312004795-main.pdf,common brushtail possum,common brushtail,0.8822067379951477
1-s2.0-S1095643312004795-main.pdf,Trichosurus vulpecula,Trichosurus vulpecula,1
1-s2.0-S1095643312004795-main.pdf,tapirs,tapirs,1
1-s2.0-S1095643312004795-main.pdf,Tapirus spp.,Tapirus sp.,0.747053325176239
1-s2.0-S1095643312004795-main.pdf,baboons,baboons,1
1-s2.0-S1095643312004795-main.pdf,Genus Carollia,Carollia,0.7829732298851013
1-s2.0-S1095643312004795-main.pdf,Phyllostomidae,Phyllostomidae,1
1-s2.0-S1095643312004795-main.pdf,Ungulates,C. ungulatus ungulatus,0.7396508455276489
1-s2.0-S1095643312004795-main.pdf,muskoxen,muskox,0.7651505470275879
1-s2.0-S1095643312004795-main.pdf,red kangaroos,red kangaroo,0.792945921421051
1-s2.0-S1095643312004795-main.pdf,Macropus rufus,Macropus rufus,1
1-s2.0-S1095643312004795-main.pdf,Oryctolagus              Munn,Oryctolagus,0.8175074458122253
1-s2.0-S1095643312004795-main.pdf,cuniculus,Cuniculus,1
1-s2.0-S1095643312004795-main.pdf,guinea pigs,guinea pigs,1
1-s2.0-S1095643312004795-main.pdf,Cavia porcellus,Cavia porcellus,1
1-s2.0-S1095643312004795-main.pdf,wallabies,rock wallabies,0.814715564250946
1-s2.0-S1095643312004795-main.pdf,Macropus eugenii,Macropus eugenii,1
1-s2.0-S1095643312004795-main.pdf,ostrich,ostrich,1
1-s2.0-S1095643312004795-main.pdf,Struthio camelus massaicus,Struthio camelus massaicus,1
1-s2.0-S1095643312004795-main.pdf,ungulates,C. ungulatus ungulatus,0.7396508455276489
1-s2.0-S1095643312004795-main.pdf,Folivores,Folivora,0.8081036806106567
1-s2.0-S1095643312004795-main.pdf,red deer,red deer,1
1-s2.0-S1095643312004795-main.pdf,fallow deer,fallow deer,1
1-s2.0-S1095643312004795-main.pdf,roe,G. cf. tenella Roe & Roe 2211,0.726259171962738
1-s2.0-S1095643312004795-main.pdf,Japanese macaques,Japanese macaque,0.8875061869621277
1-s2.0-S1095643312004795-main.pdf,Macaca fuscata,Macaca fuscata,1
1-s2.0-S1095643312004795-main.pdf,banteng,banteng,1
1-s2.0-S1095643312004795-main.pdf,Bos javanicus,Bos javanicus,0.9999999403953552
1-s2.0-S1095643312004795-main.pdf,potamus,H. potamus,0.8947968482971191
1-s2.0-S1095643312004795-main.pdf,Hexaprotodon liberiensis,Hexaprotodon liberiensis,1
1-s2.0-S1095643312004795-main.pdf,"Takahashi, T.",T. takahashii,0.8442734479904175
1-s2.0-S1095643312004795-main.pdf,nutrias,nutria,0.8525366187095642
1-s2.0-S1095643312004795-main.pdf,Myocastor coypus,Myocastor coypus,1
1-s2.0-S1095643312004795-main.pdf,African elephant,African Elephant,1
1-s2.0-S1095643312004795-main.pdf,"white-tailed              Udén, P.",white-tailed rat,0.8434675335884094
1-s2.0-S1095643312004795-main.pdf,timothy ﬁber,timothy,0.9375470876693726
1-s2.0-S1095643312004795-main.pdf,equines,equine,0.8578082323074341
1-s2.0-S1095643312004795-main.pdf,Phleum pratense,Phleum pratense,1
1-s2.0-S1095643312004795-main.pdf,African Buffalo,African buffalo,1
1-s2.0-S1751731112000316-main.pdf,Maize silage,maize,0.7652840614318848
1-s2.0-S1751731112000316-main.pdf,Barley,barley,1
1-s2.0-S1751731112000316-main.pdf,Barley straw,barley,0.7373880743980408
1-s2.0-S1751731112000316-main.pdf,Maize,maize,1
1-s2.0-S1751731112000316-main.pdf,Rolled wheat,wheat,0.7601956725120544
1-s2.0-S1751731112000316-main.pdf,Maize grain,maize,0.8177852034568787
1-s2.0-S1751731112000316-main.pdf,rapeseed,rapeseeds,0.7849265933036804
1-s2.0-S1751731112000316-main.pdf,rape,rape,1
1-s2.0-S1751731112000316-main.pdf,maize silage,maize,0.7652840614318848
1-s2.0-S1751731119003161-main.pdf,herbivores,Herbivorax,0.7778589129447937
1-s2.0-S1751731119003161-main.pdf,equids,Equidae,0.7159544229507446
1-s2.0-S1751731119003161-main.pdf,kangaroos,tree kangaroos,0.8455518484115601
1-s2.0-S1751731119003161-main.pdf,rabbits,rabbits,1
1-s2.0-S1751731119003161-main.pdf,horses,horses,1
1-s2.0-S1751731119003161-main.pdf,Methanogenesis,methanogen sp.,0.7759239077568054
1-s2.0-S1751731119003161-main.pdf,ostrich,ostrich,1
1-s2.0-S1751731119003161-main.pdf,Struthio camelus,Struthio camelus,1
1-s2.0-S1751731119003161-main.pdf,colobus monkeys,colobus monkeys,1
1-s2.0-S1751731119003161-main.pdf,giant rabbit,rabbit,0.8265594840049744
1-s2.0-S1751731119003161-main.pdf,rabbit,rabbit,1
1-s2.0-S1751731119003161-main.pdf,wapiti,wapiti,1
1-s2.0-S1751731119003161-main.pdf,red deer,red deer,1
1-s2.0-S1751731119003161-main.pdf,alpaca,alpaca,1
1-s2.0-S1751731119003161-main.pdf,Bunolagus,Bunolagus,1
1-s2.0-S1751731119003161-main.pdf,Rucervus,Rucervus,1
1-s2.0-S1751731119003161-main.pdf,Vicugna,vicugna,1
1-s2.0-S1751731119003161-main.pdf,goat,goat,1
1-s2.0-S1751731119003161-main.pdf,sheep,sheep,1
1-s2.0-S1751731119003161-main.pdf,cattle,cattle,1
1-s2.0-S1751731119003161-main.pdf,Bactrian camels,Bactrian camel,0.7717187404632568
1-s2.0-S1751731119003161-main.pdf,gazelle,gazelle,1
1-s2.0-S1751731119003161-main.pdf,dikdik,Salt's dikdik,0.7732802629470825
1-s2.0-S1751731119003161-main.pdf,Diceros bicornis,Diceros bicornis,1
1-s2.0-S1751731119003161-main.pdf,Ceratotherium simum,Ceratotherium simum,1
1-s2.0-S1751731119003161-main.pdf,Phacochoerus africanus,Phacochoerus africanus,0.9999998807907104
